Indicator	iso3	Time	Value	Flag
XGOVEXP_IMF_5T8	TJK	2012	1.82812	
XGOVEXP_IMF_5T8	TJK	2013	1.65287	
XGOVEXP_IMF_5T8	TJK	2015	1.61877	
XGOVEXP_IMF_02	LTU	2001	2.32852	
XGOVEXP_IMF_02	LTU	2003	2.26549	
XGOVEXP_IMF_02	LTU	2004	1.99081	
XGOVEXP_IMF_02	LTU	2005	1.76645	
XGOVEXP_IMF_02	LTU	2006	1.74797	
XGOVEXP_IMF_02	LTU	2007	1.60888	
XGOVEXP_IMF_02	LTU	2008	1.4001	
XGOVEXP_IMF_02	LTU	2009	1.66934	
XGOVEXP_IMF_02	LTU	2010	1.66288	
XGOVEXP_IMF_02	LTU	2011	1.68192	
XGOVEXP_IMF_02	LTU	2012	1.7707099999999998	
XGOVEXP_IMF	COL	1999	13.151929999999998	
XGOVEXP_IMF	COL	2000	13.286829999999998	
XGOVEXP_IMF	COL	2001	13.467720000000002	
XGOVEXP_IMF	COL	2002	15.29956	
XGOVEXP_IMF	COL	2003	15.53726	‡
XGOVEXP_IMF	COL	2004	15.43978	
XGOVEXP_IMF	COL	2005	15.53561	
XGOVEXP_IMF	COL	2006	13.76883	
XGOVEXP_IMF	COL	2007	14.48145	
XGOVEXP_IMF	COL	2008	14.67729	
XGOVEXP_IMF	COL	2009	16.08117	
XGOVEXP_IMF	COL	2010	16.41858	
XGOVEXP_IMF	COL	2011	15.52914	
XGOVEXP_IMF	COL	2012	15.51283	
XGOVEXP_IMF	COL	2013	16.91362	
XGOVEXP_IMF	COL	2014	15.83855	
XGOVEXP_IMF	COL	2015	15.046120000000002	
XGOVEXP_IMF_1	AGO	2005	2.91711	
XGOVEXP_IMF_1	AGO	2006	2.3433	
XGOVEXP_IMF_2	GEO	2008	1.83048	
XGOVEXP_IMF_2	GEO	2011	1.3461	
XGOVEXP_IMF_2	GEO	2012	1.05174	
XGOVEXP_IMF	FJI	1999	19.28934	
XGOVEXP_IMF	FJI	2000	20.48492	
XGOVEXP_IMF	FJI	2001	18.52476	
XGOVEXP_IMF	FJI	2002	19.95339	
XGOVEXP_IMF	FJI	2004	22.04252	
XGOVEXP_IMF	FJI	2005	18.76223	
XGOVEXP_IMF	FJI	2006	19.33155	
XGOVEXP_IMF	FJI	2007	21.4214	
XGOVEXP_IMF	FJI	2008	16.73676	
XGOVEXP_IMF	FJI	2009	15.35247	
XGOVEXP_IMF	FJI	2011	14.88946	
XGOVEXP_IMF	FJI	2013	14.032470000000002	
XGOVEXP_IMF_5T8	ZMB	2000	1.62125	
XGOVEXP_IMF_5T8	ZMB	2004	1.91055	
XGOVEXP_IMF_5T8	ZMB	2005	1.99061	
XGOVEXP_IMF	LCA	1999	26.03627	
XGOVEXP_IMF	LCA	2001	25.85463	‡
XGOVEXP_IMF	LCA	2003	15.42216	‡
XGOVEXP_IMF	LCA	2004	15.04104	
XGOVEXP_IMF	LCA	2005	16.30697	
XGOVEXP_IMF	LCA	2006	19.01138	
XGOVEXP_IMF	LCA	2008	19.94337	
XGOVEXP_IMF	LCA	2009	13.895320000000002	
XGOVEXP_IMF	LCA	2010	14.20208	+
XGOVEXP_IMF	LCA	2011	13.83676	
XGOVEXP_IMF	LCA	2012	12.19245	
XGOVEXP_IMF	LCA	2013	13.84786	
XGOVEXP_IMF	LCA	2014	15.301520000000002	
XGOVEXP_IMF	LCA	2015	16.527160000000002	
XGOVEXP_IMF_4	GRD	2003	0.46147	
XGOVEXP_IMF_4	SLE	2007	0.84341	
XGOVEXP_IMF_4	SLE	2008	0.59112	
XGOVEXP_IMF_4	SLE	2009	0.47156	
XGOVEXP_IMF_4	SLE	2010	0.39629	
XGOVEXP_IMF_4	SLE	2011	0.39397	
XGOVEXP_IMF_4	SLE	2012	0.44369	
XGOVEXP_IMF_4	SLE	2013	0.45951	
XGOVEXP_IMF_4	SLE	2014	0.42155	
XGOVEXP_IMF_2	GBR	2005	1.69433	
XGOVEXP_IMF_2	GBR	2006	1.89118	
XGOVEXP_IMF_2	GBR	2007	2.14903	
XGOVEXP_IMF_2	GBR	2008	2.39365	
XGOVEXP_IMF_2	GBR	2009	2.4464200000000003	
XGOVEXP_IMF_2	GBR	2010	2.7515	
XGOVEXP_IMF_2	GBR	2011	3.39117	
XGOVEXP_IMF_2	GBR	2013	2.056	
XGOVEXP_IMF_2	GBR	2014	2.43176	
XGOVEXP_IMF_2	GBR	2015	2.31858	
XGOVEXP_IMF_2T3	ROU	2003	4.4698699999999985	‡
XGOVEXP_IMF_2T3	ROU	2004	4.38382	‡
XGOVEXP_IMF_2T3	ROU	2005	4.79753	‡
XGOVEXP_IMF_2T3	ROU	2007	4.23556	
XGOVEXP_IMF_2T3	ROU	2009	3.936830000000001	
XGOVEXP_IMF_2T3	ROU	2010	3.26381	
XGOVEXP_IMF_2T3	ROU	2011	2.84723	
XGOVEXP_IMF_2T3	ROU	2012	3.03395	
XGOVEXP_IMF_2T3	ROU	2013	3.3127	
XGOVEXP_IMF_2T3	ROU	2014	3.7736	
XGOVEXP_IMF_3	SVK	1999	2.45733	
XGOVEXP_IMF_3	SVK	2000	1.95641	
XGOVEXP_IMF_3	SVK	2001	2.4649400000000004	
XGOVEXP_IMF_3	SVK	2002	2.8644700000000003	
XGOVEXP_IMF_3	SVK	2003	2.90007	
XGOVEXP_IMF_3	SVK	2004	2.89584	
XGOVEXP_IMF_3	SVK	2005	2.56398	
XGOVEXP_IMF_3	SVK	2006	2.38649	
XGOVEXP_IMF_3	SVK	2007	2.5773900000000003	
XGOVEXP_IMF_3	SVK	2008	2.40368	
XGOVEXP_IMF_3	SVK	2009	2.3725400000000003	
XGOVEXP_IMF_3	SVK	2010	2.38774	
XGOVEXP_IMF_3	SVK	2011	2.3146400000000003	
XGOVEXP_IMF_3	SVK	2012	2.22187	
XGOVEXP_IMF_3	SVK	2013	2.05707	
XGOVEXP_IMF_3	SVK	2014	2.0589	
XGOVEXP_IMF_4	AUS	2000	0.20879	
XGOVEXP_IMF_4	AUS	2005	0.23222	
XGOVEXP_IMF_4	AUS	2006	0.22221	
XGOVEXP_IMF_4	AUS	2007	0.21712	
XGOVEXP_IMF_4	AUS	2008	0.20503	
XGOVEXP_IMF_4	AUS	2009	0.25306	
XGOVEXP_IMF_4	AUS	2010	0.27252	
XGOVEXP_IMF_4	AUS	2011	0.27732	
XGOVEXP_IMF_4	AUS	2012	0.27673000000000003	
XGOVEXP_IMF_4	AUS	2013	0.25249	
XGOVEXP_IMF_4	AUS	2014	0.22771	
XGOVEXP_IMF_5T8	AZE	1999	1.09487	
XGOVEXP_IMF_5T8	AZE	2000	1.11091	
XGOVEXP_IMF_5T8	AZE	2001	1.12859	
XGOVEXP_IMF_5T8	AZE	2002	0.66335	
XGOVEXP_IMF_5T8	AZE	2003	0.6429199999999999	
XGOVEXP_IMF_5T8	AZE	2004	0.8554	
XGOVEXP_IMF_5T8	AZE	2005	0.91132	
XGOVEXP_IMF_5T8	AZE	2006	0.57313	
XGOVEXP_IMF_5T8	AZE	2007	0.7295	
XGOVEXP_IMF_5T8	AZE	2008	0.96964	
XGOVEXP_IMF_5T8	AZE	2009	1.33658	
XGOVEXP_IMF_5T8	AZE	2010	1.2282	
XGOVEXP_IMF_5T8	AZE	2011	1.0745	
XGOVEXP_IMF_5T8	MLT	2002	1.96263	
XGOVEXP_IMF_5T8	MLT	2004	1.16287	
XGOVEXP_IMF_5T8	MLT	2007	2.1941900000000003	
XGOVEXP_IMF_5T8	MLT	2008	2.31536	
XGOVEXP_IMF_5T8	MLT	2009	2.6989400000000003	
XGOVEXP_IMF_5T8	MLT	2010	3.5861400000000003	
XGOVEXP_IMF_5T8	MLT	2011	2.62677	
XGOVEXP_IMF_5T8	MLT	2012	3.38277	
XGOVEXP_IMF_5T8	MLT	2013	3.61077	
XGOVEXP_IMF_4	KGZ	1999		n
XGOVEXP_IMF_4	KGZ	2000		n
XGOVEXP_IMF_4	KGZ	2001		n
XGOVEXP_IMF_4	KGZ	2002		n
XGOVEXP_IMF_4	KGZ	2003		n
XGOVEXP_IMF_4	KGZ	2004		n
XGOVEXP_IMF_4	KGZ	2005	1.55996	
XGOVEXP_IMF_4	KGZ	2006	1.6534	
XGOVEXP_IMF_4	KGZ	2007	1.28998	
XGOVEXP_IMF_4	KGZ	2008	1.43574	
XGOVEXP_IMF_4	KGZ	2009	1.6096	
XGOVEXP_IMF_4	KGZ	2010	1.31791	
XGOVEXP_IMF_4	KGZ	2012	1.32368	
XGOVEXP_IMF_4	KGZ	2013	1.29452	
XGOVEXP_IMF_4	KGZ	2014	1.04886	
XGOVEXP_IMF_3	BEN	2010	2.74522	
XGOVEXP_IMF_3	BEN	2012	1.47595	
XGOVEXP_IMF_3	BEN	2013	1.54772	
XGOVEXP_IMF_5T8	TUR	2000	2.18926	
XGOVEXP_IMF_5T8	TUR	2001	2.12565	
XGOVEXP_IMF_5T8	TUR	2002	2.20605	
XGOVEXP_IMF_5T8	TUR	2003	2.32041	
XGOVEXP_IMF_5T8	TUR	2004	2.44767	
XGOVEXP_IMF_5T8	TUR	2006	2.7267	
XGOVEXP_IMF_5T8	TUR	2012	3.71564	
XGOVEXP_IMF_5T8	TUR	2013	4.12908	
XGOVEXP_IMF	SWZ	1999	20.4332	
XGOVEXP_IMF	SWZ	2000	18.74508	
XGOVEXP_IMF	SWZ	2001	19.65618	
XGOVEXP_IMF	SWZ	2002	17.293770000000002	
XGOVEXP_IMF	SWZ	2003	22.06382	
XGOVEXP_IMF	SWZ	2004	21.10407	
XGOVEXP_IMF	SWZ	2005	20.89186	
XGOVEXP_IMF	SWZ	2006	22.70757	
XGOVEXP_IMF	SWZ	2008	21.81324	
XGOVEXP_IMF	SWZ	2009	19.38638	
XGOVEXP_IMF	SWZ	2010	18.28303	
XGOVEXP_IMF	SWZ	2011	22.33393	
XGOVEXP_IMF	SWZ	2014	24.945220000000006	
XGOVEXP_IMF_2T3	FRA	1999	5.42408	
XGOVEXP_IMF_2T3	FRA	2000	5.383780000000002	
XGOVEXP_IMF_2T3	FRA	2001	5.27162	
XGOVEXP_IMF_2T3	FRA	2002	5.1401900000000005	
XGOVEXP_IMF_2T3	FRA	2003	5.30684	
XGOVEXP_IMF_2T3	FRA	2004	5.1629	
XGOVEXP_IMF_2T3	FRA	2005	4.90134	
XGOVEXP_IMF_2T3	FRA	2006	4.86789	
XGOVEXP_IMF_2T3	FRA	2007	4.71845	
XGOVEXP_IMF_2T3	FRA	2008	4.66925	
XGOVEXP_IMF_2T3	FRA	2009	4.5751300000000015	
XGOVEXP_IMF_2T3	FRA	2010	4.5344	
XGOVEXP_IMF_2T3	FRA	2011	4.37791	
XGOVEXP_IMF_2T3	FRA	2012	4.26651	
XGOVEXP_IMF_2T3	FRA	2013	4.22074	
XGOVEXP_IMF_02	BRN	2010		n
